,TimesNet,LSTM
1,0.5267307162284851,0.9771778362222744
2,0.7041743397712708,1.5393989924792029
3,0.8270978927612305,1.6119672677228463
4,0.9753478765487671,1.7199329879252463
5,1.070156216621399,1.8517949557210913
6,1.1643822193145752,2.120623213473149
7,1.6651357412338257,2.26141704113465
8,2.2090487480163574,2.4724764928661473
9,2.6092681884765625,2.713088168716744
10,2.959164619445801,3.1089228823859947
11,3.2904560565948486,3.2062059840639194
12,3.597567319869995,3.5491292502290785
